from,to,time
25131,25182,36
25483,18372,126
25483,13758,10
25483,13740,202
25483,18373,101
25484,18372,117
25484,18373,92
25484,13758,184
25484,13740,10
11299,7428,39
11299,7429,67
25485,18370,13
11300,7428,62
11300,7429,86
25486,18371,13
13638,13491,117
25487,8091,125
25487,18367,126
25487,18368,37
25487,18369,250
5199,2037,194
5199,11137,194
5199,1981,194
5199,8229,107
5199,2136,171
5199,7386,135
5199,2135,194
5199,11136,171
5199,5152,143
5199,5153,107
5199,1982,171
5199,2038,171
5199,5770,173
5199,706,288
5199,2087,194
5199,2088,171
5199,2179,194
5199,105,288
5199,7385,108
5199,5772,168
13639,13491,141
25132,25166,79
25488,18367,163
25488,8090,37
25488,8091,132
25488,18368,74
25488,18369,37
5200,8231,105
25489,18365,87
25489,18366,72
25490,16365,32
25490,16273,32
5202,8233,58
25491,16274,32
5203,8232,58
13643,14516,73
13643,14517,73
25492,6618,71
25492,16271,33
25492,16272,142
25492,16364,33
5043,2213,54
5043,26504,22
5043,26530,22
5043,2305,54
5043,12293,22
5043,2247,54
5043,23694,54
5043,2281,54
5043,12320,22
5043,23695,22
5204,8235,85
13644,3714,48
13644,3771,48
25133,25103,12
25133,25166,87
25493,6618,95
25493,6619,33
25493,16272,33
25493,16364,66
25493,16271,66
5205,8234,85
25550,11472,74
25550,11471,45
25494,17550,86
25494,18886,86
25494,16270,110
25494,6224,108
25494,17549,117
25494,18452,169
25494,16269,110
25494,18393,117
25494,18394,86
25494,17616,169
25494,7406,78
25494,7407,61
25494,15134,39
25494,16363,110
25494,6616,92
25494,6617,92
25494,6186,94
25494,6187,39
25494,18885,169
5206,8237,114
5206,8236,109
20826,17592,23
20826,17500,23
20826,18436,23
20826,17501,46
25495,17550,81
25495,18886,81
25495,16270,185
25495,16269,185
25495,18452,157
25495,18393,150
25495,18394,81
25495,17616,157
25495,7406,103
25495,7407,49
25495,15134,58
25495,16363,185
25495,6616,168
25495,6617,168
25495,17549,150
25495,6187,58
25495,18885,157
25497,6185,56
25497,15135,56
5044,11768,74
5044,20038,74
5044,20008,148
5211,548,244
5211,18831,70
5211,18832,17
5211,20177,18
5211,20178,17
5211,20179,191
5211,20180,206
5211,15767,17
5211,15768,70
5211,8242,70
5211,8243,488
5211,265,244
24410,24186,69
24410,24187,69
24410,18898,108
24410,18899,39
24410,18900,69
24410,24021,54
25500,6221,87
25500,6181,87
24413,12349,6
24413,23868,209
24413,23869,7
24413,12350,91
24413,12590,12
24413,23856,137
24413,23872,12
24413,12656,23
24413,24080,23
24413,24183,209
24413,24184,218
24414,23856,163
24414,12349,26
24414,12350,90
24414,12590,23
24414,23872,23
24414,12656,46
24414,23869,27
24414,23868,208
24414,24183,208
24414,24184,217
24415,23873,28
24415,23854,30
24415,12351,14
24415,12352,32
24415,12592,44
24415,24079,44
24415,12591,28
24415,23855,28
24416,23854,67
24416,12351,34
24416,12352,52
24416,23873,44
24416,12592,68
24416,12591,44
24416,23855,44
25501,6178,20
25501,6219,20
24421,24117,119
24421,24119,97
24421,24120,103
24422,24117,27
24423,24118,27
14049,6916,70
14049,6917,63
5214,25720,45
5214,25721,97
24426,15860,52
24426,15861,45
24426,24116,140
24427,15860,26
24427,15861,25
24427,24116,132
25135,25103,79
25135,25166,158
20975,24778,72
20975,11023,105
20975,11024,125
20975,24617,125
20975,2885,368
20975,24619,36
20975,2908,338
20975,12234,320
20975,14995,105
20975,19987,125
20975,24777,125
20975,2905,321
20975,2906,321
20975,2907,368
20975,24728,125
20975,24729,104
20975,24667,125
20975,24668,72
20975,24669,36
20975,15104,125
20975,6869,230
20975,6870,228
20975,19986,105
20975,24794,105
20975,15084,105
20975,15085,125
20975,2884,321
20975,26547,321
20975,25380,104
20975,26548,338
20975,17869,125
20975,17870,72
20975,24755,105
20975,14996,125
5215,25719,80
24432,18183,124
24432,23840,178
24432,14042,124
24432,23841,124
24432,25357,61
24432,25358,61
24432,14043,116
24433,23825,140
24433,25358,187
24433,18182,70
24433,14041,70
24433,23840,70
24434,23827,27
24434,18180,27
24434,25396,27
24434,23826,54
24435,23827,54
24435,18181,27
24435,14098,27
24435,23826,27
24436,18179,79
24436,21251,79
24436,25354,32
24436,23828,158
5216,25718,90
5216,20936,45
5216,25717,45
5216,20937,62
24437,18179,46
24437,14040,32
24437,25353,32
24437,25354,64
24437,21251,46
24437,23828,32
24438,18177,45
24439,18178,45
24440,17910,54
24440,18175,46
24440,18176,108
24441,17909,46
24441,17910,72
24441,18175,92
24441,18176,46
24442,17912,47
24442,18172,172
24442,18173,47
24442,15877,238
24442,15876,170
24442,18174,94
24443,17911,47
24443,15877,191
24443,17913,125
24443,18171,157
24443,18172,125
24443,15876,123
24443,18174,47
24443,18173,94
24444,17912,125
24444,17914,32
24444,18171,32
24444,18172,64
24444,15876,58
24444,15877,66
24444,18173,125
24444,18174,172
24445,17913,32
24445,18171,64
24445,18172,32
24445,15876,66
24445,15877,60
24445,18173,157
24446,14038,51
24446,14039,102
24446,18169,51
24446,17916,51
24446,18170,102
24446,15878,112
24446,15879,111
24447,14038,102
24447,14039,51
24447,18169,102
24447,17915,51
24447,18170,51
24447,15878,101
24447,15879,84
24450,15882,36
24450,15883,63
24450,18165,57
24450,18166,39
24450,16965,80
24450,17058,72
24450,17307,70
24450,16964,39
24450,17308,35
24450,17059,35
24451,15882,138
24451,15883,122
24451,18165,104
24451,18166,202
24451,16965,87
24451,17059,123
24451,17307,144
24451,17308,123
24451,17058,144
24452,17060,90
24452,17310,42
24452,15884,62
24452,15885,66
24452,17061,183
24452,18163,42
24452,17309,84
24453,17060,76
24453,17061,141
24453,15884,27
24453,15885,25
24453,17310,50
24453,18164,42
24453,17309,42
24454,17311,12
24454,17312,21
24454,15886,6
24454,15887,15
24454,18161,21
24455,17311,21
24455,17312,16
24455,15886,16
24455,15887,8
24455,18162,21
24456,17314,134
24456,17313,168
24456,18159,134
25136,1049,92
25136,8845,92
25136,25165,121
25136,8846,202
20746,8569,116
20746,23509,58
20746,8534,58
14493,16275,140
14493,16276,87
14493,5861,174
14493,25526,174
14493,5939,140
14493,14183,87
14493,5940,87
14493,16237,140
14493,16238,87
14493,4887,140
14493,4888,87
14493,25489,87
14493,26150,87
14493,11620,140
14493,11621,87
14493,26187,174
14493,25901,140
14493,25902,87
14493,16366,140
14493,18365,174
14493,18366,20
14493,14210,174
24478,9827,29
24478,9828,52
24478,9022,26
24478,8796,26
24478,8829,26
24478,8795,52
24478,9757,29
24478,9758,52
24478,8828,52
24479,9827,26
24479,9021,9
24479,8795,9
24479,8796,27
24479,8829,27
24479,9022,27
24479,9757,26
24479,9758,9
24479,9828,9
24479,8828,9
24480,18179,138
24480,24155,72
24480,25354,184
24480,24194,87
24480,21251,138
24480,23828,217
24481,23840,140
24481,14097,70
24481,23825,70
24481,25357,117
24481,25358,117
24481,18255,70
24482,24185,28
24482,12657,28
24482,24072,14
25137,1049,108
25137,8845,108
25137,25165,90
25137,8846,218
25513,25341,19
25513,25343,19
25513,22984,19
25513,22983,38
25513,25340,19
15328,21264,81
15328,21320,102
15328,21299,102
12618,9230,22
12618,15750,53
12618,15751,182
12618,9238,35
12618,17030,44
12618,15796,47
12618,17029,44
12618,224,188
12618,17031,137
12618,9354,47
12618,9388,41
12618,25578,43
12618,25579,47
12618,571,188
25138,15493,71
25138,8847,54
25138,8848,27
25138,1052,27
25138,25164,138
25138,8351,61
20748,23507,20
20748,23508,10
20748,8533,16
20748,8570,20
15330,21266,95
15330,21318,73
15330,21319,55
15330,21297,73
15330,21298,55
13012,21219,89
13012,21220,87
13012,7446,89
13012,7447,87
13012,5829,89
13012,5840,12
13013,21219,89
13013,21220,87
13013,7446,89
13013,7447,87
13013,5829,89
13013,5840,12
13014,7444,82
13014,11529,165
13014,11530,181
13014,7447,116
13014,21220,116
13014,21217,82
13015,21219,178
13015,21220,39
13015,5840,101
13015,7447,39
13015,5827,89
13015,7446,178
13017,7499,9
13017,21244,9
13017,13467,9
13017,21222,18
13017,7449,18
13018,7451,23
13018,13466,90
13018,21223,180
13018,21224,23
13018,7450,180
13019,7451,144
13019,13466,72
13019,21223,23
13019,21224,144
13019,7450,23
13020,7453,36
13020,21226,36
13021,7452,36
13021,21225,36
13022,13754,141
13023,21227,104
13023,7454,104
13023,13754,99
13023,18378,104
13023,18379,164
13024,13742,68
13024,18376,68
13024,13756,136
13025,13742,136
13025,18377,68
13025,13756,68
13026,13741,129
13026,13757,258
13026,18374,129
13027,13757,129
13027,13741,258
13027,18375,129
13028,25484,92
13028,13758,92
13028,13740,101
13028,14177,101
13028,18372,28
13028,18373,184
13028,14178,92
13028,26144,101
13028,26145,92
13028,25483,101
13029,25484,117
13029,13758,117
13029,13740,126
13029,18372,234
13029,14177,126
13029,14178,117
13029,18373,28
13029,26144,126
13029,26145,117
13029,25483,126
13030,14180,13
13030,18371,26
13030,25486,13
13030,18370,13
13030,26147,13
13031,14179,13
13031,18371,13
13031,26146,13
13031,18370,26
13031,25485,13
13032,8086,72
13033,8088,92
13033,8085,72
13033,8087,136
13034,8088,44
13034,8086,136
13035,8086,92
13035,8087,44
13036,18367,268
13036,25487,142
13036,18368,149
13036,18369,142
13036,8091,17
13036,8089,38
13036,8090,142
13036,14181,142
13036,26148,142
13037,26149,27
13037,25487,15
13037,25488,27
13037,26188,142
13037,25527,142
13037,14211,142
13037,14181,15
13037,14182,27
13037,18367,142
13037,18368,27
13037,18369,15
13037,8090,15
13037,8091,117
13037,26148,15
13038,18367,84
13038,18368,247
13038,18369,210
13038,26188,84
13038,14211,84
13038,25527,84
13038,8090,210
19896,17170,88
19896,17187,60
19896,23014,60
19896,7110,60
19896,7111,44
19896,23039,88
19896,15639,44
13041,5943,119
13041,16360,64
13041,13764,119
13041,13733,128
13041,16279,119
13041,5987,64
13041,16369,119
13042,5943,126
13042,16360,73
13042,13764,126
13042,13733,14
13042,16279,126
13042,5987,73
13042,16369,126
13043,13763,27
13044,13734,9
13044,13763,27
13045,13762,48
13046,13735,48
13047,14170,90
13047,14171,38
13047,13761,10
13047,25477,38
13047,22530,38
13047,22531,90
13047,26137,90
13047,26138,38
13047,12260,90
13047,25476,90
13047,22508,38
13047,13736,76
13048,14170,99
13048,14171,45
13048,13761,90
13048,25477,45
13048,22530,45
13048,22531,99
13048,26137,99
13048,26138,45
13048,12260,99
13048,25476,99
13048,22508,45
13048,13736,10
13059,15964,102
13059,16028,102
13060,15963,102
13060,16027,102
13061,16361,114
13061,13732,143
13061,16278,143
13061,16368,143
13061,5988,114
13061,5942,143
13062,16362,100
13062,16367,50
13062,5941,50
13062,16277,50
20751,11680,16
20751,8570,297
20751,8571,16
20751,23592,187
20751,23505,135
20751,23506,182
20751,23507,277
20751,20015,135
20751,20016,182
20751,20017,16
20751,20018,32
20751,8532,32
20751,8533,289
20751,11678,135
25840,12616,195
25840,12617,186
25840,12618,44
25840,12619,41
25840,9207,22
25840,15796,47
25840,17029,44
25840,17030,44
25840,17031,137
25840,9218,182
25840,9219,195
25840,9388,41
25840,25578,43
25840,25579,47
25840,571,188
25840,9228,205
25840,9229,156
25840,9230,22
25840,15750,53
25840,15751,168
25840,15752,195
25840,9173,35
25840,9174,137
25840,9238,35
25840,224,188
25840,9352,195
25840,9353,168
25840,9354,47
25841,12616,195
25841,12617,186
25841,12618,44
25841,12619,41
25841,9207,22
25841,15796,47
25841,17029,44
25841,17030,44
25841,17031,137
25841,9218,182
25841,9219,195
25841,9388,41
25841,25578,43
25841,25579,47
25841,571,188
25841,9228,205
25841,9229,156
25841,9230,22
25841,15750,53
25841,15751,168
25841,15752,195
25841,9173,35
25841,9174,137
25841,9238,35
25841,224,188
25841,9352,195
25841,9353,168
25841,9354,47
25842,9231,214
25842,9232,107
25842,9171,107
25842,12620,214
25842,12621,107
25843,9231,107
25843,9232,214
25843,9172,107
25843,12621,214
25843,12620,107
25844,9237,49
25844,9169,18
25844,9233,81
25844,521,185
25844,301,185
25844,12623,18
25844,12622,36
25845,12623,36
25845,9170,18
25845,9233,99
25845,521,198
25845,301,198
25845,9237,47
25845,12622,18
25846,9167,27
25846,12624,54
25846,12625,27
25847,9168,27
25847,12625,54
25847,12624,27
25848,9165,18
25848,20438,33
25848,12626,36
25848,12627,18
25848,8000,33
25848,8001,56
25849,9166,18
25849,20438,49
25849,12626,18
25849,12627,36
25849,8000,49
25849,8001,72
25850,7999,60
25850,5716,36
25850,20434,30
25850,20435,60
25850,7998,30
25850,9163,30
25850,5715,86
25850,12629,30
25850,12628,60
25851,7999,30
25851,12629,60
25851,20434,60
25851,20435,30
25851,12628,30
25851,7998,60
25851,9164,30
25851,5716,67
25851,5715,102
25852,12631,48
25852,7997,232
25852,20432,167
25852,9161,48
25852,9162,92
25852,7996,167
25852,5716,271
25852,12630,92
25853,12631,104
25853,7997,192
25853,20432,127
25853,7996,127
25853,9162,52
25853,5716,231
25853,12630,52
25854,12633,42
25855,12632,42
25856,12635,58
25857,12634,58
25858,232,225
25858,12637,29
25858,16551,29
25858,579,225
25858,16552,58
25858,20422,61
25858,20423,49
25858,12636,98
25859,232,245
25859,12636,29
25859,16551,48
25859,16552,29
25859,20422,32
25859,20423,24
25859,12637,48
25859,579,245
25860,12639,23
25860,16549,23
25860,16550,46
25861,16549,46
25861,16550,23
25861,12638,23
25862,12647,94
25862,16548,132
25862,16547,27
25862,824,212
25862,5092,66
25862,410,212
25862,12026,66
25862,5053,94
25863,16545,45
25863,16546,90
25863,5052,90
25863,12027,90
25863,7010,49
25863,5051,45
25863,12642,45
25863,19398,49
25863,5522,49
25864,16545,90
25864,16546,45
25864,12027,45
25864,7010,94
25864,12641,45
25864,5052,45
25864,19398,94
25864,5051,90
25864,5522,94
25866,11151,154
25866,5582,73
25866,7077,73
25867,6161,91
25867,6162,182
25867,1976,21
25867,5047,28
25867,5048,48
25867,11152,58
25867,11153,58
25867,2175,56
25867,16541,58
25867,16542,32
25867,12645,58
25867,12646,58
25867,20036,28
25867,2031,56
25867,2129,56
25867,2130,21
25867,11233,28
25867,11234,28
25867,11058,30
25867,11059,91
25867,6203,81
25867,6204,182
25867,2081,56
25867,2082,21
25867,11698,30
25867,11699,48
25867,1975,56
25867,12029,14
25867,20035,30
25867,11986,32
25867,2032,21
25867,6160,81
25868,6161,42
25868,1975,48
25868,1976,52
25868,5047,20
25868,5048,40
25868,6162,133
25868,11986,23
25868,11152,21
25868,11153,21
25868,2175,48
25868,16541,21
25868,16542,23
25868,12645,21
25868,12646,21
25868,20036,20
25868,2129,48
25868,2130,52
25868,11233,20
25868,11234,20
25868,11058,72
25868,11059,42
25868,6203,92
25868,6204,133
25868,2032,52
25868,2081,48
25868,2082,52
25868,11698,72
25868,11699,40
25868,20035,72
25868,2031,48
25868,12029,41
25868,6160,92
25869,6161,91
25869,20036,153
25869,5047,153
25869,6162,182
25869,11986,152
25869,11059,91
25869,5048,133
25869,6203,208
25869,6204,182
25869,11152,129
25869,11153,129
25869,12029,172
25869,6160,208
25869,16541,129
25869,16542,152
25869,11699,133
25869,20035,204
25870,6199,87
25870,6163,174
25870,6205,174
25870,11766,87
25871,6206,116
25871,6198,106
25871,6164,116
25871,11701,116
25871,11765,106
25871,769,246
25871,15729,58
25871,48,246
25872,23048,97
25872,6207,194
25872,377,278
25872,423,278
25872,11764,97
25872,6197,97
25872,6165,194
25872,23049,194
25873,122,214
25873,5313,96
25873,5314,62
25873,6166,124
25873,723,214
25873,11703,124
25873,6208,124
25873,22979,124
25875,25516,131
25875,25517,2
25875,4139,82
25875,6168,111
25875,6169,4
25875,25331,55
25875,9065,97
25875,9066,195
25875,9067,513
25875,307,199
25875,529,679
25875,309,679
25875,6117,82
25875,6118,85
25875,25514,98
25875,8160,359
25875,960,144
25875,25329,55
25875,25330,55
25875,527,199
25875,4180,100
25875,18991,85
25875,4021,85
25875,4022,82
25875,860,199
25875,6210,111
25875,6211,4
25875,9064,97
25875,13806,82
25875,26175,98
25875,11495,82
25875,26177,146
25875,26178,2
25875,9119,98
25875,9120,106
25875,9121,160
25875,11496,113
25875,4065,82
25875,4066,85
25875,6338,160
25875,11803,97
25875,11804,7
25875,11805,82
25875,11806,507
25875,11548,513
25875,6339,216
25875,22981,23
25875,22982,64
25875,26176,14
25875,241,323
25875,242,323
25875,9122,507
25875,472,199
25875,6370,507
25875,959,144
25875,588,323
25875,589,323
25875,859,199
25875,8108,82
25875,365,199
25875,13807,97
25875,11428,513
25875,11705,23
25875,11706,56
25875,25515,14
25875,15146,98
25875,15147,2
25876,25516,187
25876,25517,59
25876,4139,80
25876,6168,167
25876,6169,56
25876,9064,150
25876,9065,150
25876,9066,159
25876,9067,503
25876,4180,430
25876,13807,151
25876,529,669
25876,309,669
25876,6117,80
25876,6118,108
25876,960,88
25876,8160,349
25876,11428,503
25876,25329,37
25876,25330,37
25876,25331,37
25876,307,189
25876,18991,108
25876,4021,108
25876,4022,80
25876,8108,80
25876,6210,167
25876,6211,56
25876,365,189
25876,26175,58
25876,11495,80
25876,26177,202
25876,26178,59
25876,860,189
25876,9119,58
25876,9120,70
25876,9121,104
25876,11496,169
25876,4065,80
25876,4066,108
25876,6338,104
25876,11803,151
25876,11804,63
25876,11805,80
25876,11806,497
25876,11548,503
25876,6339,160
25876,22981,79
25876,22982,59
25876,26176,56
25876,241,379
25876,242,379
25876,9122,497
25876,472,189
25876,6370,497
25876,959,88
25876,588,379
25876,589,379
25876,859,189
25876,527,189
25876,13806,80
25876,15146,58
25876,11705,79
25876,11706,160
25876,25515,56
25876,25514,58
25876,15147,59
25877,22983,38
25877,22984,19
25877,6212,38
25877,6170,38
25877,6340,38
25877,11707,38
25877,26173,19
25877,25338,19
25877,25339,19
25877,25340,19
25877,25341,19
25877,26174,38
25877,25343,19
25877,25344,19
25877,25512,19
25877,25513,38
25878,22983,19
25878,22984,38
25878,25339,38
25878,25344,38
25878,6170,19
25878,6340,19
25878,4181,19
25878,26173,38
25878,6212,19
25878,25340,38
25878,25341,38
25878,26174,19
25878,25343,38
25878,11707,19
25878,25512,38
25878,25513,19
25879,23045,125
25879,4138,71
25879,6194,125
25879,22985,205
25879,25397,142
25879,25398,142
25879,6369,71
25879,25400,142
25879,25399,142
25879,11761,71
25879,7680,71
25879,7681,205
25879,26171,71
25879,26172,142
25879,25510,71
25879,25511,142
25879,15145,125
25880,23045,54
25880,6194,54
25880,22985,122
25880,25397,71
25880,25398,71
25880,25399,71
25880,25400,71
25880,7640,166
25880,4182,67
25880,11761,134
25880,7680,108
25880,7681,122
25880,26171,134
25880,26172,71
25880,11708,122
25880,25510,134
25880,25511,71
25880,15145,54
25880,6369,134
25881,6193,40
25881,6368,40
25881,7641,80
25881,6171,80
25881,7225,90
25881,5437,195
25881,5438,90
25881,7679,40
25881,26170,40
25881,6213,80
25881,25509,40
25881,25518,80
25881,15144,40
25881,26179,80
25882,6192,59
25882,25519,98
25882,7573,103
25882,7642,49
25882,7643,61
25882,6172,98
25882,6342,49
25882,6343,61
25882,26169,59
25882,6214,98
25882,25508,59
25882,7574,76
25882,15143,59
25882,26180,98
25883,6191,59
25883,26168,59
25883,25507,59
25883,15142,59
25883,6215,118
25883,6173,118
25884,26167,23
25884,6174,46
25884,25506,23
25884,15141,23
25884,6216,46
25884,6190,23
25885,26183,64
25885,25522,64
25885,6217,64
25885,6380,94
25885,11999,84
25885,6175,64
25885,26166,104
25885,25505,104
25885,15140,104
25885,7718,32
25885,7719,50
25885,7720,94
25885,7751,84
25885,14199,104
25885,6189,104
25885,6400,84
25886,6176,50
25886,6177,25
25886,25503,25
25886,15139,25
25886,14197,25
25886,6218,50
25886,26164,25
25887,17751,458
25887,26184,471
25887,25523,471
25887,495,261
25887,331,261
25887,17802,63
25887,17803,36
25887,17804,458
25887,6178,40
25887,6179,20
25887,6180,471
25887,14195,20
