from,to,time
25896,1008,86
25896,15134,113
25896,18806,107
25896,26156,103
25896,6616,21
25896,6617,21
25896,17210,103
25896,17211,88
25896,16269,32
25897,14186,33
25897,22039,69
25897,16272,33
25897,26153,33
25897,16234,33
25897,6619,33
25897,6618,95
25897,5936,33
25897,25492,33
25898,22039,72
25898,6618,71
25898,16364,33
25898,16233,33
25898,16271,33
25898,5935,33
25898,14187,33
25898,25493,33
25898,26154,33
25899,26151,32
25899,16274,32
25899,25490,32
25899,16236,32
25899,5938,32
25899,14184,32
25900,22041,142
25900,16273,32
25900,16235,32
25900,26152,32
25900,5937,32
25900,25491,32
25900,16365,32
25900,14185,32
25901,14210,140
25901,25526,140
25901,26187,140
25901,18365,140
25902,14210,87
25902,18366,72
25902,25526,87
25902,26187,87
25902,18365,87
25903,16362,50
25903,13062,50
25903,5989,50
25904,13061,143
25904,16361,37
25904,5988,37
25905,13041,119
25905,13042,126
25905,5987,54
25905,13733,119
25905,16360,54
25906,16359,130
25906,5986,130
25907,17405,26
25907,17406,26
25907,5985,30
25907,6842,120
25907,16358,30
25908,5984,50
25908,16357,50
25909,16284,131
25909,17850,131
25910,16373,131
25910,5947,131
25910,16283,131
25911,16286,136
25911,5949,136
25911,16868,80
25912,16374,136
25912,5948,136
25912,16867,136
25912,16056,136
25912,16868,56
25912,15999,136
25912,16285,136
25913,16869,72
25913,16870,72
25913,26189,143
25914,16289,70
25914,25458,70
25914,16058,33
25914,5952,70
25914,14153,70
25914,26120,70
25914,16016,111
25914,16001,33
25914,15952,111
25915,14154,70
25915,16288,70
25915,26121,70
25915,16376,70
25915,16058,90
25915,5951,70
25915,25459,70
25915,16001,90
25917,26117,67
25917,14150,67
25917,25455,67
25917,5955,67
25917,16292,67
25918,26118,67
25918,25456,67
25918,16291,67
25918,16378,67
25918,5954,67
25918,14151,67
25921,26309,118
25921,5981,127
25921,14146,127
25921,26113,127
25921,16296,127
25921,4820,118
25921,4821,90
25921,26308,90
25921,25451,127
25922,4819,26
25923,4819,26
23065,20696,21
25925,16356,2
25925,24357,2
25925,26122,65
25925,25528,143
25925,14155,65
25925,25460,65
25925,25461,2
25925,14212,143
25925,16017,65
25925,16018,2
25925,16287,143
25925,26190,143
25925,16375,143
25925,15953,65
25925,16057,143
25925,5950,143
25925,5983,2
25925,15954,2
25925,16000,143
10062,24510,84
25927,16371,30
25927,5945,30
25927,17405,36
25927,17406,36
25927,16281,30
25927,6842,95
25928,5944,130
25928,16280,130
25928,17404,130
25928,16370,130
25929,5943,54
25929,13041,64
25929,13042,73
25929,13764,54
25929,13733,64
25929,16279,54
25929,16369,54
25930,16278,37
25930,13732,37
25930,13061,114
25930,16368,37
25930,5942,37
25931,16367,50
25931,5941,50
25931,16277,50
25932,6221,87
25932,17752,87
25932,17806,87
25932,6181,87
25932,14193,87
25932,26160,87
25932,25499,87
25933,26183,36
25933,25522,36
25933,6217,36
25933,6380,77
25933,11999,58
25933,6175,36
25933,26166,97
25933,25505,97
25933,15140,97
25933,7718,56
25933,7719,71
25933,7720,77
25933,7751,58
25933,14199,97
25933,6189,97
25933,6400,58
25934,26182,23
25934,6216,23
25934,25521,23
25934,6174,23
25935,26181,59
25935,6215,59
25935,25520,59
25935,6173,59
25936,6342,46
25936,6343,66
25936,25519,59
25936,6214,59
25936,26180,59
25936,7642,46
25936,6172,59
25936,7643,66
25937,25518,40
25937,7641,40
25937,6213,40
25937,5438,54
25937,6171,40
25937,7225,54
25937,26179,40
25937,6341,40
25939,5312,93
25939,5362,71
25940,15700,97
25940,6207,97
25940,6165,97
25940,11702,97
25940,23049,97
25941,769,270
25941,6206,106
25941,6164,106
25941,11701,106
25941,48,270
25942,6163,87
25942,11700,87
25942,6205,87
25943,16548,94
25943,16547,103
25943,824,229
25943,5092,69
25943,410,229
25943,12026,69
25943,12640,94
25944,9895,18
25944,15,196
25944,9823,18
25944,802,196
25945,9896,18
25945,15,200
25945,802,200
25945,9824,18
21250,11410,28
25947,9822,17
25947,9894,17
25948,9819,49
25948,9891,49
25948,15840,49
21251,23828,79
21251,25354,46
25950,9817,21
25950,9889,21
25950,9700,21
25950,15839,21
25951,9818,21
25951,9701,21
25951,9890,21
22637,10456,76
22637,583,311
25956,9811,56
25956,9883,56
20755,11045,40
22645,9729,106
22647,9733,43
22648,9735,78
22649,9737,23
22650,9738,47
22650,9739,38
22651,9739,143
22651,9741,131
22657,22476,6
22657,22454,6
22658,22475,35
22659,22574,72
22659,22460,45
22659,22494,72
22659,17291,108
22659,17292,72
22659,22474,21
22659,22444,45
22659,22479,108
22659,22616,108
22659,22617,72
22659,22485,45
22659,22573,108
22660,22474,94
22660,22459,72
22660,22460,58
22660,22494,8
22660,22479,34
22660,22616,34
22660,22444,58
22660,22573,34
22660,17291,34
22660,22485,58
22661,9752,81
22661,22495,11
22661,22634,11
22661,17321,11
22661,17290,27
22661,867,202
22661,868,202
22661,22478,27
22661,22615,27
22661,22570,9
22661,22571,9
22661,22572,27
22662,9752,100
22662,22495,29
22662,22634,29
22662,17321,29
22662,22570,32
22662,867,218
22662,868,218
22662,22571,32
22663,22574,34
22663,22576,125
22663,22459,108
22663,22460,90
22663,22493,121
22663,22494,35
22663,17292,34
22663,17294,125
22663,22473,121
22663,22474,129
22663,22444,90
22663,22617,34
22663,22619,125
22663,22452,121
22663,22485,90
22664,22574,95
22664,22459,22
22664,22460,56
22664,22494,95
22664,17291,129
22664,17292,95
22664,22474,0
22664,22444,56
22664,22479,129
22664,22616,129
22664,22617,95
22664,22485,56
22664,22573,129
22665,22458,38
22665,22475,6
22666,22476,6
22666,22454,6
25984,22678,108
25984,8665,36
25984,8666,34
25987,21446,68
25987,21445,85
25987,8667,138
25988,8668,139
25988,21446,37
25988,21445,88
25988,8667,121
25990,21446,137
25991,8669,47
25991,8670,51
22677,9728,95
22677,9729,100
25995,20447,27
25995,20445,103
25995,8671,3
25995,8672,28
25995,20446,137
25996,20445,102
25996,8671,27
25996,8672,5
25996,20448,27
25996,20446,143
25997,20445,45
25997,8671,141
25997,20447,143
25997,20448,137
25999,10194,126
25999,10131,126
25999,10132,47
25999,22686,107
25999,10456,130
25999,10457,107
25999,20443,81
25999,10278,140
25999,9973,107
25999,10428,137
25999,10417,137
25999,26576,107
25999,10279,107
25999,9917,107
25999,9241,107
25999,20444,47
25999,10118,117
25999,26563,47
25999,583,230
25999,10061,107
25999,261,205
25999,18057,107
25999,544,205
25999,8673,204
22686,10456,126
22686,583,286
22687,9752,81
22687,22495,11
22687,22634,11
22687,17321,11
22687,17290,27
22687,867,202
22687,868,202
22687,22662,27
22687,22478,27
22687,22615,27
22687,22570,9
22687,22571,9
22687,22572,27
22688,9753,51
22689,9753,72
26005,10223,73
26005,10224,73
26005,161,207
26005,637,207
26005,9246,144
26005,7501,108
26005,9248,79
26005,9247,124
26005,11836,124
26005,14294,124
26005,7502,108
26005,9499,61
26005,9500,79
26005,5564,61
26005,5565,79
26005,10966,124
26006,10223,59
26006,10224,59
26006,637,269
26006,9246,54
26006,7501,17
26006,9248,133
26006,161,269
26006,11837,124
26006,14293,124
26006,7502,17
26006,9499,115
26006,9500,133
26006,10965,124
26006,5564,115
26006,5565,133
22692,9750,121
26008,11832,132
26008,11833,130
26008,11835,73
26009,11832,46
26009,11834,130
26010,11833,46
26010,11834,132
26011,209,196
26011,621,196
26011,11830,47
26012,209,214
26012,11831,47
26012,621,214
26013,209,292
26013,621,292
26013,11828,83
26014,11829,83
26015,717,227
26015,18690,72
26015,18691,72
26015,11827,119
26015,116,227
26015,20212,72
26015,20213,72
22701,22651,131
22701,9740,40
26017,10972,66
26017,717,186
26017,7167,45
26017,7168,99
26017,11826,66
26017,116,186
26018,375,200
26018,421,200
26018,11825,37
26019,8304,91
26019,822,198
26019,11824,19
26019,408,198
26019,8305,96
26020,8304,108
26020,822,207
26020,7294,95
26020,408,207
26020,11842,19
26020,15669,95
26021,8379,65
26021,464,274
26021,408,219
26021,466,274
26021,7292,50
26021,15670,72
26021,357,274
26021,358,274
26021,359,274
26021,21634,65
26021,8378,87
26021,822,219
26021,21635,87
26021,465,274
26021,11822,25
26021,8303,65
26021,10968,65
26021,10969,87
26021,8302,87
26021,7305,72
26027,5675,94
26027,5676,39
26027,11816,22
26027,508,235
26027,507,235
26027,287,235
26027,288,235
26027,7028,89
26027,7027,39
26028,11817,22
26028,5706,99
26028,5676,61
26028,508,253
26028,507,253
26028,287,253
26028,288,253
26028,7028,108
26028,9536,99
26028,7027,61
26028,7693,99
26029,463,210
26029,821,210
26029,407,210
26029,11814,25
26029,7025,25
26029,355,210
26030,463,229
26030,821,229
26030,407,229
26030,7026,25
26030,9537,25
26030,355,229
26030,7694,25
26030,11815,25
26031,11812,79
26031,7023,79
26032,11813,79
26032,7024,79
26036,7963,96
26036,7964,92
26036,17738,92
26036,4026,107
26036,17783,92
22722,22677,124
22722,9728,70
22722,9729,64
22722,22645,70
26038,961,96
26038,8107,45
26038,9118,45
26038,11494,45
26038,13805,45
26038,7081,96
26038,640,231
26038,164,231
26039,25517,99
26039,526,243
26039,4139,56
26039,11594,98
26039,9121,81
26039,6169,98
26039,527,243
26039,6338,81
26039,11804,103
26039,11805,56
26039,528,243
26039,16681,96
26039,25875,98
26039,25330,96
26039,25876,58
26039,6117,56
26039,11495,56
26039,26176,98
26039,11595,58
26039,25331,96
26039,25329,96
26039,472,243
26039,306,243
26039,307,243
26039,308,243
26039,860,243
26039,4022,56
26039,859,243
26039,8108,56
26039,365,243
26039,6211,98
26039,4065,56
26039,13806,56
26039,11706,58
26039,25515,98
26039,26178,99
26039,15147,99
26040,25517,4
26040,25330,63
26040,4139,83
26040,11594,7
26040,11595,63
26040,6168,104
26040,6169,7
26040,9064,90
26040,9065,90
26040,25875,7
26040,528,218
26040,16681,63
26040,18991,87
26040,306,198
26040,6117,83
26040,6118,87
26040,25514,103
26040,25329,63
26040,526,198
26040,527,198
26040,307,198
26040,308,218
26040,4021,87
26040,4022,83
26040,8108,83
26040,6210,104
26040,6211,7
26040,7078,45
26040,7079,45
26040,365,198
26040,26175,103
26040,11495,83
26040,26178,4
26040,16694,93
26040,9119,103
26040,22982,71
26040,4065,83
26040,4066,87
26040,11803,90
26040,21716,104
26040,11805,83
26040,15661,103
26040,25331,63
26040,25876,63
26040,22981,16
26040,21715,104
26040,16633,93
26040,26176,7
26040,7126,103
26040,472,198
26040,4180,93
26040,859,198
26040,860,198
26040,13806,83
26040,13807,90
26040,11705,16
26040,11706,63
26040,25515,7
26040,15146,103
26040,15147,4
26041,25516,16
26041,21254,46
26041,526,240
26041,4180,37
26041,6168,42
26041,527,240
26041,9065,18
26041,11803,18
26041,21716,4
26041,528,300
26041,15662,16
26041,4020,103
26041,11705,92
26041,9064,18
26041,22981,92
26041,4531,103
26041,6119,103
26041,21715,4
26041,16633,37
26041,26177,31
26041,241,237
26041,242,237
26041,8109,103
26041,21255,46
26041,472,240
26041,306,240
26041,307,240
26041,308,300
26041,588,237
26041,589,237
26041,859,240
26041,860,240
26041,365,240
26041,8110,77
26041,7078,80
26041,7079,80
26041,6210,42
26041,19001,103
26041,16694,37
26041,4140,103
26041,13807,18
22727,9722,76
22727,9755,130
22728,9723,76
22728,9725,125
26044,672,191
26044,5623,97
26044,7685,87
26044,6113,33
26044,131,191
26044,132,191
26044,671,191
22730,9720,97
22730,9755,108
22731,9721,97
26047,8288,23
26047,7021,10
26047,7022,92
26047,11811,10
26047,320,202
26047,484,202
26047,485,202
26047,321,202
26047,8734,92
26048,375,209
26048,421,209
26048,11841,37
22734,9716,38
22734,9717,138
26050,717,264
26050,20213,133
26050,18690,133
26050,7169,109
26050,7188,119
26050,116,264
26050,20212,133
26050,18691,133
26050,11838,119
22736,22683,114
22737,22683,112
22740,10754,68
22740,10755,68
22740,12537,68
22740,12538,68
3833,11289,36
3833,11290,136
3833,6659,10
3833,19491,136
3833,3716,87
3833,1800,136
3833,1771,136
3833,19466,36
3833,1875,136
3833,1846,136
3833,3647,87
3833,1493,45
26061,16339,66
26061,16421,66
3834,11290,36
3834,1875,36
3834,3716,90
3834,1846,36
3834,1800,36
3834,3647,90
3834,1771,36
3834,19491,36
3834,1493,128
22750,10777,81
22750,10778,118
22750,10779,134
22750,10780,134
22750,12560,81
22750,12561,118
22750,12562,122
22750,12568,134
22751,10777,71
22751,10778,105
22751,10779,140
22751,10780,140
22751,12560,71
22751,12561,105
22751,12562,134
22751,12568,140
22752,10777,66
22752,10778,90
22752,10779,27
22752,10780,27
22752,12560,66
22752,12561,90
22752,12562,38
22752,12568,27
22753,10777,66
22753,10778,90
22753,10779,27
22753,10780,27
22753,12560,66
22753,12561,90
22753,12562,38
22753,12568,27
22754,9751,117
22754,9754,45
22755,22495,72
22755,22634,72
22755,17321,72
22755,17290,100
22755,867,215
22755,868,215
22755,22661,81
22755,22662,100
22755,22478,100
22755,22615,100
22755,22570,87
22755,22571,87
22755,22572,100
26071,25332,56
26071,25333,56
14184,16365,32
14184,16273,32
20509,19996,81
20509,11659,81
20509,12176,81
20759,23596,11
20759,23498,11
14185,16274,32
14186,6618,71
14186,16271,33
14186,16364,33
14187,6618,95
14187,6619,33
14187,16272,33
3840,1687,24
3840,19494,24
3840,1659,24
3840,11286,24
3841,19463,98
3841,11283,98
3841,1684,98
3841,1656,98
26105,16384,25
26105,16302,25
26106,16303,25
26106,16442,25
26109,16382,27
26109,16299,27
26110,16300,27
26111,16297,27
26111,16381,27
26112,16298,27
26113,16295,36
26113,4820,68
26113,4821,124
26113,16380,36
26114,16296,36
26114,4820,104
25462,15956,69
25462,16020,69
14191,6185,56
14191,15135,56
26117,16291,67
26117,16378,67
26118,16292,67
26120,16288,70
26120,16376,70
26120,16001,90
26120,16058,90
26121,16058,33
26121,16289,70
26121,15952,111
26121,16001,33
26121,16016,111
3844,1556,76
3844,1557,81
3844,1683,35
3844,1654,83
3844,1655,115
3844,19461,81
3844,19496,35
3844,19497,76
3844,11279,81
3844,11280,76
3844,11282,35
3844,1554,83
3844,1555,115
26123,15956,69
26123,16020,69
26124,15955,69
26124,16019,69
26125,16022,22
26125,15958,22
26126,15957,22
26126,16021,22
26127,22540,31
26127,15960,31
26127,16024,31
3845,1557,24
3845,1681,100
3845,1682,76
3845,1683,98
3845,1654,138
3845,1680,108
3845,19461,24
3845,19462,76
3845,19496,98
3845,11279,24
3845,11281,76
3845,11282,98
3845,1554,138
26129,22538,14
26129,16026,14
26129,15962,14
26130,22539,14
26130,12255,14
26130,16025,14
26130,15961,14
26131,22536,72
26132,12256,72
26132,22537,72
26133,22534,65
3846,1556,24
3846,1680,112
3846,1681,108
3846,1682,81
3846,1683,108
3846,19462,81
3846,11280,24
3846,11281,81
3846,11282,108
3846,19496,108
3846,19497,24
26135,22532,17
26135,22509,17
26136,22533,17
26136,12259,17
26137,22508,55
26137,13736,90
26137,13761,99
26137,22530,55
26138,22531,55
26138,13736,38
26138,13761,45
26138,12260,55
26139,22507,102
26139,13760,102
26139,22528,102
3847,19585,239
3847,1559,82
3847,1607,99
3847,1608,140
3847,1609,218
3847,1610,239
3847,11276,82
3847,19459,82
3847,19586,218
26141,12262,120
26141,13759,99
26141,22526,99
26141,22527,120
26141,22506,99
26142,12262,24
26142,22527,24
26142,13738,99
26142,13739,115
26143,12262,97
26143,13759,115
26143,22526,115
26143,22527,97
26143,22506,115
26144,18372,126
26144,13758,10
26144,18373,101
26145,18372,117
26145,18373,92
26145,13740,10
3848,1558,82
3848,19585,211
3848,1607,83
3848,1608,135
3848,1609,180
3848,1610,211
3848,19586,180
3848,19498,82
3848,11277,82
26147,18371,13
26148,18367,126
26148,8091,125
26148,18368,37
26149,8090,37
26149,8091,132
26149,18369,37
26150,18365,87
26150,18366,72
22388,519,282
22388,299,282
22388,300,282
22388,520,282
26152,16274,32
26153,6618,71
26153,16271,33
26153,16364,33
26154,6618,95
26154,6619,33
26154,16272,33
26155,17550,86
26155,15134,39
26155,18886,86
26155,6224,108
26155,6616,92
26155,6617,92
26155,18394,86
26155,6186,94
26155,6187,39
26155,7406,78
26155,7407,61
26156,17550,81
26156,15134,58
26156,18886,81
26156,18394,81
26156,6187,58
26156,7406,103
26156,7407,49
26157,6184,56
26157,6223,56
22395,847,253
22395,848,253
22395,128,253
22395,668,253
22395,19,253
22395,8117,90
22395,806,253
22396,15727,101
22396,15704,67
22396,847,207
22396,23051,67
22396,128,207
22396,668,207
22396,848,207
22396,19,207
22396,16477,101
22396,806,207
22397,847,217
22397,848,217
22397,128,217
22397,668,217
22397,19,217
22397,8117,77
22397,806,217
26161,6221,87
26161,6181,87
22399,16477,59
22399,847,256
22399,848,256
22399,25394,92
22399,128,256
22399,668,256
22399,15727,59
22399,16479,92
22399,19,256
22399,806,256
26163,6179,20
26163,15138,20
3851,11272,30
3851,3986,78
3851,19457,30
3851,1563,30
3851,26446,78
3851,26447,62
3851,4872,78
3851,4873,62
3851,13593,78
3851,13594,62
3851,3942,62
3851,3941,78
22402,4153,68
22402,197,235
22402,198,235
22402,609,235
22402,610,235
26166,6175,104
26166,6380,28
26166,6217,104
26166,6400,54
26167,6216,23
